card_name,card_type,color,cmc,power_rank,power_score,pctrank_power,deck_count,total_copies,unscored,unscored_reason,prevalence_flat,prevalence_placement,prevalence_prestige,prevalence_combined,pctrank_prevalence_flat,pctrank_prevalence_placement,pctrank_prevalence_prestige,pctrank_prevalence_combined,gap_flat,gap_placement,gap_prestige,gap_combined
Leyline of the Void,Unknown,Unknown,,,,,6,24,True,no_abilities,0.019496,0.030922,0.016016,0.021325,66.06425702811245,68.77510040160642,63.90562248995984,63.75502008032129,,,,
Lim-Dûl's Vault,Unknown,Unknown,,,,,2,2,True,no_abilities,0.001625,0.004417,0.002503,0.006093,19.67871485943775,43.22289156626506,35.19076305220884,47.640562248995984,,,,
Lion's Eye Diamond,Unknown,Unknown,,,,,78,187,True,x_cost,0.151909,0.154611,0.148649,0.140899,91.71686746987952,91.26506024096385,91.0140562248996,89.85943775100401,,,,
Living Wish,Unknown,Unknown,,,,,2,2,True,no_abilities,0.001625,0.0,0.002002,0.0,19.67871485943775,13.504016064257028,29.66867469879518,13.504016064257028,,,,
Llanowar Wastes,Unknown,Unknown,,,,,1,2,True,land,0.001625,0.003313,0.001001,0.002285,19.67871485943775,38.102409638554214,14.407630522088354,37.55020080321285,,,,
Lotus Petal,Unknown,Unknown,,,,,426,1556,True,x_cost,1.264013,1.229707,1.315816,1.381188,99.49799196787149,99.59839357429719,99.59839357429719,99.59839357429719,,,,
Lush Portico,Unknown,Unknown,,,,,10,10,True,land,0.008123,0.013252,0.006507,0.015232,53.26305220883534,55.52208835341366,49.69879518072289,59.036144578313255,,,,
Magus of the Moon,Unknown,Unknown,,,,,39,104,True,no_abilities,0.084484,0.05577,0.080581,0.062833,84.33734939759036,77.81124497991968,83.68473895582329,78.46385542168674,,,,
Mana Confluence,Unknown,Unknown,,,,,2,5,True,land,0.004062,0.001657,0.002503,0.001142,42.7710843373494,33.9859437751004,35.19076305220884,33.433734939759034,,,,
Manabond,Unknown,Unknown,,,,,1,4,True,no_abilities,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,,,,
March of Otherworldly Light,Unknown,Unknown,,,,,3,8,True,x_cost,0.006499,0.030922,0.004004,0.021325,49.34738955823293,68.77510040160642,41.61646586345382,63.75502008032129,,,,
Marsh Flats,Unknown,Unknown,,,,,113,258,True,land,0.209586,0.200994,0.214214,0.191165,94.12650602409639,93.57429718875503,94.07630522088354,92.9718875502008,,,,
Matter Reshaper,Unknown,Unknown,,,,,2,8,True,no_abilities,0.006499,0.006626,0.008008,0.00457,49.34738955823293,47.48995983935743,53.56425702811245,45.33132530120482,,,,
Mawloc,Unknown,Unknown,,,,,2,2,True,x_cost,0.001625,0.001657,0.001001,0.001142,19.67871485943775,33.9859437751004,14.407630522088354,33.433734939759034,,,,
Maze of Ith,Unknown,Unknown,,,,,47,70,True,land,0.056864,0.041414,0.065566,0.038842,78.56425702811245,73.14257028112449,80.97389558232932,72.54016064257029,,,,
Memnite,Unknown,Unknown,,,,,2,6,True,x_cost,0.004874,0.0,0.003003,0.0,44.6285140562249,13.504016064257028,37.55020080321285,13.504016064257028,,,,
Meticulous Archive,Unknown,Unknown,,,,,90,93,True,land,0.075548,0.09884,0.067568,0.08949,82.53012048192771,85.4417670682731,81.42570281124497,83.83534136546184,,,,
"Minamo, School at Water's Edge",Unknown,Unknown,,,,,1,1,True,land,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,,,,
Mirri's Guile,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,,,,
Misdirection,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.004417,0.000501,0.003046,7.228915662650603,43.22289156626506,5.271084337349397,41.91767068273092,,,,
Mishra's Bauble,Unknown,Unknown,,,,,181,614,True,x_cost,0.498781,0.533407,0.553053,0.567784,97.18875502008032,97.38955823293172,97.59036144578313,97.48995983935743,,,,
Mishra's Factory,Unknown,Unknown,,,,,2,8,True,land,0.006499,0.0,0.008008,0.0,49.34738955823293,13.504016064257028,53.56425702811245,13.504016064257028,,,,
Mistrise Village,Unknown,Unknown,,,,,16,17,True,land,0.01381,0.011044,0.012513,0.008378,62.19879518072289,52.45983935742972,60.79317269076305,50.85341365461847,,,,
Misty Rainforest,Unknown,Unknown,,,,,505,1228,True,land,0.997563,1.113197,1.041041,1.160701,99.09638554216868,99.19678714859438,99.09638554216868,99.19678714859438,,,,
Mockingbird,Unknown,Unknown,,,,,2,5,True,x_cost,0.004062,0.011596,0.002503,0.007997,42.7710843373494,52.911646586345384,35.19076305220884,50.0,,,,
Moment of Truth,Unknown,Unknown,,,,,1,4,True,no_abilities,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,,,,
Mountain,Unknown,Unknown,,,,,224,738,True,land,0.599513,0.753175,0.596096,0.693069,97.99196787148594,98.39357429718875,97.99196787148594,97.99196787148594,,,,
Mox Diamond,Unknown,Unknown,,,,,53,190,True,x_cost,0.154346,0.141358,0.170671,0.144707,91.96787148594377,90.16064257028113,92.46987951807229,90.21084337349397,,,,
Mox Opal,Unknown,Unknown,,,,,121,308,True,x_cost,0.250203,0.305908,0.262262,0.322925,95.28112449799197,95.68273092369478,95.48192771084338,95.88353413654619,,,,
Mulch,Unknown,Unknown,,,,,2,7,True,no_abilities,0.005686,0.001657,0.003504,0.001142,46.4859437751004,33.9859437751004,39.558232931726906,33.433734939759034,,,,
Mystic Forge,Unknown,Unknown,,,,,36,106,True,no_abilities,0.086109,0.08614,0.092092,0.124905,84.43775100401606,84.23694779116465,85.4417670682731,88.15261044176707,,,,
Mystic Sanctuary,Unknown,Unknown,,,,,149,159,True,land,0.129163,0.172833,0.13964,0.178218,89.60843373493975,92.26907630522088,90.31124497991968,92.21887550200803,,,,
Nature's Rhythm,Unknown,Unknown,,,,,2,5,True,x_cost,0.004062,0.004417,0.002503,0.003046,42.7710843373494,43.22289156626506,35.19076305220884,41.91767068273092,,,,
Necrodominance,Unknown,Unknown,,,,,4,13,True,no_abilities,0.010561,0.033131,0.011011,0.04722,57.47991967871486,69.87951807228916,57.93172690763052,74.74899598393574,,,,
Nomads en-Kor,Unknown,Unknown,,,,,62,234,True,no_abilities,0.190089,0.228051,0.175175,0.223534,93.37349397590361,94.37751004016064,92.82128514056225,93.87550200803213,,,,
Null Rod,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,,,,
Ornithopter,Unknown,Unknown,,,,,10,36,True,x_cost,0.029245,0.027609,0.024024,0.01904,70.43172690763052,67.52008032128514,68.42369477911646,62.04819277108434,,,,
"Otawara, Soaring City",Unknown,Unknown,,,,,48,63,True,land,0.051178,0.023192,0.056056,0.015994,77.91164658634538,65.26104417670683,78.66465863453816,60.19076305220884,,,,
Pact of Negation,Unknown,Unknown,,,,,34,140,True,x_cost,0.113729,0.051905,0.122122,0.07083,87.75100401606426,76.6566265060241,88.35341365461848,80.3714859437751,,,,
Painter's Servant,Unknown,Unknown,,,,,47,187,True,no_abilities,0.151909,0.112645,0.148649,0.102056,91.71686746987952,86.99799196787149,91.0140562248996,85.4417670682731,,,,
Paradise Mantle,Unknown,Unknown,,,,,1,1,True,x_cost,0.000812,0.001657,0.000501,0.001142,7.228915662650603,33.9859437751004,5.271084337349397,33.433734939759034,,,,
Paradox Engine,Unknown,Unknown,,,,,19,37,True,no_abilities,0.030057,0.023192,0.034034,0.031988,71.08433734939759,65.26104417670683,72.69076305220884,68.92570281124497,,,,
Pendelhaven,Unknown,Unknown,,,,,2,2,True,land,0.001625,0.0,0.003003,0.0,19.67871485943775,13.504016064257028,37.55020080321285,13.504016064257028,,,,
Phantasmal Image,Unknown,Unknown,,,,,2,6,True,no_abilities,0.004874,0.003313,0.007007,0.002285,44.6285140562249,38.102409638554214,51.15461847389558,37.55020080321285,,,,
Phyrexian Metamorph,Unknown,Unknown,,,,,9,21,True,no_abilities,0.017059,0.001657,0.013514,0.001142,64.90963855421687,33.9859437751004,61.54618473895582,33.433734939759034,,,,
Pieces of the Puzzle,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,,,,
Pithing Needle,Unknown,Unknown,,,,,85,103,True,no_abilities,0.083672,0.08614,0.092593,0.109292,84.1867469879518,84.23694779116465,85.64257028112449,86.64658634538152,,,,
Plains,Unknown,Unknown,,,,,269,636,True,land,0.516653,0.560464,0.518018,0.529703,97.48995983935743,97.48995983935743,97.28915662650603,97.38955823293172,,,,
Planar Nexus,Unknown,Unknown,,,,,52,232,True,land,0.188465,0.212038,0.18018,0.301599,93.22289156626506,93.87550200803213,93.02208835341365,95.38152610441767,,,,
Plateau,Unknown,Unknown,,,,,76,151,True,land,0.122665,0.101601,0.16016,0.139756,89.05622489959839,86.04417670682732,91.76706827309236,89.65863453815261,,,,
Polluted Delta,Unknown,Unknown,,,,,496,1581,True,land,1.284322,1.208724,1.249249,1.220107,99.59839357429719,99.49799196787149,99.49799196787149,99.39759036144578,,,,
Portal to Phyrexia,Unknown,Unknown,,,,,2,2,True,no_abilities,0.001625,0.00497,0.002002,0.00952,19.67871485943775,45.43172690763052,29.66867469879518,53.714859437751,,,,
Portent of Calamity,Unknown,Unknown,,,,,1,3,True,x_cost,0.002437,0.011596,0.001502,0.007997,28.162650602409638,52.911646586345384,21.686746987951807,50.0,,,,
Powder Keg,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,,,,
Price of Progress,Unknown,Unknown,,,,,2,4,True,no_abilities,0.003249,0.008835,0.004004,0.006093,36.64658634538153,50.30120481927711,41.61646586345382,47.640562248995984,,,,
Prismatic Ending,Unknown,Unknown,,,,,119,282,True,x_cost,0.229082,0.307013,0.210711,0.301599,94.67871485943775,95.88353413654619,93.97590361445783,95.38152610441767,,,,
Prismatic Vista,Unknown,Unknown,,,,,78,239,True,land,0.194151,0.291552,0.175175,0.292079,93.57429718875503,95.48192771084338,92.82128514056225,94.97991967871486,,,,
Profane Tutor,Unknown,Unknown,,,,,3,6,True,x_cost,0.004874,0.0,0.008008,0.0,44.6285140562249,13.504016064257028,53.56425702811245,13.504016064257028,,,,
Pyrogoyf,Unknown,Unknown,,,,,24,90,True,no_abilities,0.073111,0.039757,0.065065,0.05179,82.3293172690763,72.38955823293173,80.82329317269077,76.00401606425703,,,,
Quirion Ranger,Unknown,Unknown,,,,,30,62,True,no_abilities,0.050366,0.055218,0.046046,0.070069,77.61044176706827,77.40963855421687,76.45582329317268,79.91967871485944,,,,
Raffine's Tower,Unknown,Unknown,,,,,3,3,True,land,0.002437,0.0,0.004004,0.0,28.162650602409638,13.504016064257028,41.61646586345382,13.504016064257028,,,,
Rakshasa's Bargain,Unknown,Unknown,,,,,2,5,True,no_abilities,0.004062,0.013252,0.002503,0.009139,42.7710843373494,55.52208835341366,35.19076305220884,52.610441767068274,,,,
Ratchet Bomb,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,,,,
Raucous Theater,Unknown,Unknown,,,,,11,11,True,land,0.008936,0.003865,0.006507,0.002666,54.71887550200803,40.16064257028113,49.69879518072289,39.45783132530121,,,,
Reanimate,Unknown,Unknown,,,,,157,528,True,no_abilities,0.42892,0.282717,0.424424,0.241051,96.88755020080322,95.38152610441767,96.78714859437751,94.07630522088354,,,,
Reckless Impulse,Unknown,Unknown,,,,,4,16,True,no_abilities,0.012998,0.033131,0.012012,0.033511,60.94377510040161,69.87951807228916,59.63855421686747,69.7289156626506,,,,
Redirect Lightning,Unknown,Unknown,,,,,3,4,True,no_abilities,0.003249,0.003865,0.002503,0.002666,36.64658634538153,40.16064257028113,35.19076305220884,39.45783132530121,,,,
Riftstone Portal,Unknown,Unknown,,,,,5,5,True,land,0.004062,0.0,0.006507,0.0,42.7710843373494,13.504016064257028,49.69879518072289,13.504016064257028,,,,
Rishadan Port,Unknown,Unknown,,,,,21,61,True,land,0.049553,0.047488,0.054555,0.034273,77.30923694779116,75.1004016064257,78.11244979919678,70.13052208835342,,,,
Sanctum Prelate,Unknown,Unknown,,,,,6,8,True,no_abilities,0.006499,0.005522,0.005506,0.004189,49.34738955823293,46.13453815261044,46.4859437751004,44.528112449799195,,,,
Sandstone Needle,Unknown,Unknown,,,,,1,4,True,land,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,,,,
Saprazzan Skerry,Unknown,Unknown,,,,,1,3,True,land,0.002437,0.0,0.001502,0.0,28.162650602409638,13.504016064257028,21.686746987951807,13.504016064257028,,,,
Sauron's Ransom,Unknown,Unknown,,,,,15,23,True,no_abilities,0.018684,0.027057,0.024525,0.019421,65.66265060240964,67.26907630522088,68.67469879518072,62.14859437751004,,,,
Savannah,Unknown,Unknown,,,,,156,203,True,land,0.164907,0.198233,0.162663,0.175552,92.41967871485944,93.47389558232932,92.06827309236948,91.91767068273093,,,,
Scalding Tarn,Unknown,Unknown,,,,,373,899,True,land,0.730301,0.810602,0.781281,0.936024,98.59437751004016,98.89558232931726,98.59437751004016,98.89558232931726,,,,
Scattered Groves,Unknown,Unknown,,,,,1,1,True,land,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,,,,
Scroll Rack,Unknown,Unknown,,,,,2,2,True,no_abilities,0.001625,0.003865,0.001001,0.002666,19.67871485943775,40.16064257028113,14.407630522088354,39.45783132530121,,,,
Scrubland,Unknown,Unknown,,,,,65,108,True,land,0.087734,0.09608,0.092092,0.093298,84.63855421686748,85.14056224899598,85.4417670682731,84.38755020080322,,,,
Sculpting Steel,Unknown,Unknown,,,,,1,1,True,no_abilities,0.000812,0.0,0.001001,0.0,7.228915662650603,13.504016064257028,14.407630522088354,13.504016064257028,,,,
Sea Gate Restoration,Unknown,Unknown,,,,,6,13,True,x_cost,0.010561,0.001657,0.010511,0.001142,57.47991967871486,33.9859437751004,57.07831325301205,33.433734939759034,,,,
Seat of the Synod,Unknown,Unknown,,,,,33,132,True,land,0.10723,0.099393,0.11011,0.083778,86.69678714859438,85.64257028112449,87.1987951807229,82.83132530120481,,,,
Secluded Courtyard,Unknown,Unknown,,,,,17,66,True,land,0.053615,0.061844,0.049049,0.077685,78.21285140562249,79.16666666666667,76.9578313253012,81.52610441767068,,,,
Sejiri Steppe,Unknown,Unknown,,,,,17,26,True,land,0.021121,0.033131,0.02002,0.031226,66.76706827309236,69.87951807228916,66.214859437751,68.62449799196787,,,,
Serra's Sanctum,Unknown,Unknown,,,,,1,3,True,land,0.002437,0.013252,0.001502,0.009139,28.162650602409638,55.52208835341366,21.686746987951807,52.610441767068274,,,,
Shadow of Mortality,Unknown,Unknown,,,,,2,8,True,no_abilities,0.006499,0.019879,0.008008,0.038081,49.34738955823293,62.75100401606426,53.56425702811245,71.78714859437751,,,,
Shadowy Backstreet,Unknown,Unknown,,,,,23,37,True,land,0.030057,0.041414,0.028529,0.043031,71.08433734939759,73.14257028112449,69.97991967871486,74.09638554216868,,,,
Shallow Grave,Unknown,Unknown,,,,,12,33,True,no_abilities,0.026807,0.009939,0.026527,0.011424,69.17670682730923,51.7570281124498,69.42771084337349,55.321285140562246,,,,
Shaman en-Kor,Unknown,Unknown,,,,,2,2,True,no_abilities,0.001625,0.003865,0.001502,0.002666,19.67871485943775,40.16064257028113,21.686746987951807,39.45783132530121,,,,
Shatterskull Smashing,Unknown,Unknown,,,,,61,189,True,x_cost,0.153534,0.193263,0.164164,0.186976,91.86746987951807,93.1726907630522,92.16867469879519,92.7710843373494,,,,
Sheoldred's Edict,Unknown,Unknown,,,,,44,68,True,no_abilities,0.05524,0.074544,0.057057,0.057121,78.3132530120482,82.0281124497992,78.91566265060241,77.51004016064257,,,,
Shifting Woodland,Unknown,Unknown,,,,,3,4,True,land,0.003249,0.001657,0.002002,0.001142,36.64658634538153,33.9859437751004,29.66867469879518,33.433734939759034,,,,
"Shizo, Death's Storehouse",Unknown,Unknown,,,,,1,1,True,land,0.000812,0.000552,0.000501,0.000381,7.228915662650603,28.664658634538153,5.271084337349397,28.313253012048193,,,,
Show and Tell,Unknown,Unknown,,,,,55,223,True,no_abilities,0.181154,0.130315,0.193193,0.182788,92.9718875502008,89.30722891566265,93.57429718875503,92.570281124498,,,,
Sickening Shoal,Unknown,Unknown,,,,,2,7,True,x_cost,0.005686,0.019326,0.007508,0.0377,46.4859437751004,62.24899598393574,52.359437751004016,71.4859437751004,,,,
Sigarda's Aid,Unknown,Unknown,,,,,1,4,True,no_abilities,0.003249,0.006626,0.002002,0.00457,36.64658634538153,47.48995983935743,29.66867469879518,45.33132530120482,,,,
Silent Clearing,Unknown,Unknown,,,,,2,6,True,land,0.004874,0.003313,0.007007,0.002285,44.6285140562249,38.102409638554214,51.15461847389558,37.55020080321285,,,,
Sink into Stupor,Unknown,Unknown,,,,,54,136,True,x_cost,0.110479,0.077305,0.085586,0.057883,87.1987951807229,82.83132530120481,84.58835341365462,77.81124497991968,,,,
Sneak Attack,Unknown,Unknown,,,,,27,119,True,no_abilities,0.096669,0.061844,0.111612,0.123382,85.8433734939759,79.16666666666667,87.34939759036145,88.00200803212851,,,,
Snow-Covered Forest,Unknown,Unknown,,,,,31,53,True,land,0.043054,0.065157,0.040541,0.049505,75.75301204819277,79.96987951807229,74.8995983935743,75.50200803212851,,,,
Snow-Covered Island,Unknown,Unknown,,,,,71,112,True,land,0.090983,0.127002,0.09009,0.107007,84.98995983935743,88.80522088353413,85.04016064257029,86.39558232931726,,,,
Snow-Covered Mountain,Unknown,Unknown,,,,,9,21,True,land,0.017059,0.009939,0.013013,0.007616,64.90963855421687,51.7570281124498,61.19477911646586,49.34738955823293,,,,
Snow-Covered Plains,Unknown,Unknown,,,,,38,83,True,land,0.067425,0.067918,0.071071,0.058644,81.32530120481928,80.72289156626506,82.1285140562249,77.91164658634538,,,,
Snow-Covered Swamp,Unknown,Unknown,,,,,38,50,True,land,0.040617,0.044174,0.042042,0.038462,74.94979919678715,74.24698795180723,75.50200803212851,72.23895582329317,,,,
Snow-Covered Wastes,Unknown,Unknown,,,,,6,6,True,land,0.004874,0.002209,0.004505,0.003808,44.6285140562249,36.596385542168676,43.92570281124498,44.07630522088353,,,,
"Sokenzan, Crucible of Defiance",Unknown,Unknown,,,,,28,28,True,land,0.022746,0.018774,0.025526,0.013328,67.62048192771084,61.94779116465863,69.07630522088354,58.032128514056225,,,,
Sorcerous Spyglass,Unknown,Unknown,,,,,1,8,True,no_abilities,0.006499,0.01767,0.012012,0.036558,49.34738955823293,60.24096385542169,59.63855421686747,71.08433734939759,,,,
Spara's Headquarters,Unknown,Unknown,,,,,1,1,True,land,0.000812,0.001657,0.000501,0.001142,7.228915662650603,33.9859437751004,5.271084337349397,33.433734939759034,,,,
Sphere of Resistance,Unknown,Unknown,,,,,12,48,True,no_abilities,0.038993,0.022087,0.058058,0.015232,74.44779116465864,64.40763052208835,79.11646586345381,59.036144578313255,,,,
Spire of Industry,Unknown,Unknown,,,,,5,11,True,land,0.008936,0.001657,0.00951,0.001142,54.71887550200803,33.9859437751004,55.72289156626506,33.433734939759034,,,,
Starting Town,Unknown,Unknown,,,,,1,2,True,land,0.001625,0.0,0.001001,0.0,19.67871485943775,13.504016064257028,14.407630522088354,13.504016064257028,,,,
Steam Vents,Unknown,Unknown,,,,,45,45,True,land,0.036556,0.040861,0.042543,0.052932,73.89558232931726,72.89156626506023,75.60240963855422,76.20481927710843,,,,
Stock Up,Unknown,Unknown,,,,,47,174,True,no_abilities,0.141348,0.115406,0.127127,0.143564,90.86345381526104,87.55020080321285,88.95582329317268,89.95983935742971,,,,
Stomping Ground,Unknown,Unknown,,,,,2,3,True,land,0.002437,0.003865,0.001502,0.002666,28.162650602409638,40.16064257028113,21.686746987951807,39.45783132530121,,,,
Sulfur Vent,Unknown,Unknown,,,,,1,4,True,land,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,,,,
Summoner's Pact,Unknown,Unknown,,,,,4,16,True,x_cost,0.012998,0.024296,0.012012,0.025895,60.94377510040161,65.76305220883535,59.63855421686747,66.76706827309236,,,,
Sunbaked Canyon,Unknown,Unknown,,,,,2,3,True,land,0.002437,0.0,0.003504,0.0,28.162650602409638,13.504016064257028,39.558232931726906,13.504016064257028,,,,
Sundering Eruption,Unknown,Unknown,,,,,22,88,True,x_cost,0.071487,0.039757,0.066066,0.05179,82.1285140562249,72.38955823293173,81.17469879518072,76.00401606425703,,,,
